user_id,tour_id,tag_similarity,destination_match,price_match,duration_match,price,duration,avg_rating,review_count,budget_max,preferred_duration,persona,label,target_score
28,76,0.54811,1,1,0,4280000,5,8.3,39,14000000,4,adventure|mountain|nature|photography|wildlife,1,0.76521
28,122,0.32538,0,1,0,5960000,3,9.4,46,14000000,4,adventure|mountain|nature|photography|wildlife,0,0.50266
28,152,0.15406,0,1,0,10060000,3,8.7,54,14000000,4,adventure|mountain|nature|photography|wildlife,0,0.4237
28,174,0.19202,0,1,0,5910000,5,9.4,38,14000000,4,adventure|mountain|nature|photography|wildlife,0,0.44665
28,47,0.12193,0,1,0,6300000,3,8.3,85,14000000,4,adventure|mountain|nature|photography|wildlife,0,0.40621
28,202,0.03341,0,1,0,3200000,2,9.2,60,14000000,4,adventure|mountain|nature|photography|wildlife,0,0.35003
28,136,0.23056,0,1,0,6220000,3,8.1,117,14000000,4,adventure|mountain|nature|photography|wildlife,0,0.44983
28,13,0.27308,0,1,0,10390000,3,8.6,44,14000000,4,adventure|mountain|nature|photography|wildlife,0,0.47269
28,206,0.25607,0,1,0,4060000,3,9.0,5,14000000,4,adventure|mountain|nature|photography|wildlife,0,0.46955
28,176,0.0,0,1,0,7390000,5,9.1,92,14000000,4,adventure|mountain|nature|photography|wildlife,0,0.363
29,138,0.32487,0,1,0,11540000,3,8.0,95,14000000,5,beach|food|photography|relax|romantic,0,0.46045
29,224,0.36843,0,1,1,9610000,5,8.2,93,14000000,5,beach|food|photography|relax|romantic,0,0.53674
29,37,0.1964,0,1,0,7470000,4,9.4,37,14000000,5,beach|food|photography|relax|romantic,0,0.44849
29,34,0.3132,0,1,1,4830000,5,7.8,107,14000000,5,beach|food|photography|relax|romantic,0,0.50954
29,140,0.64203,0,1,1,3330000,5,9.2,94,14000000,5,beach|food|photography|relax|romantic,0,0.66165
29,43,0.6843,0,1,0,8280000,3,8.4,120,14000000,5,beach|food|photography|relax|romantic,1,0.6154
29,177,0.34739,1,1,0,11590000,4,7.5,90,14000000,5,beach|food|photography|relax|romantic,1,0.6729
29,174,0.63009,0,1,1,5910000,5,9.4,38,14000000,5,beach|food|photography|relax|romantic,1,0.65864
29,109,0.30641,1,1,0,5450000,3,7.6,70,14000000,5,beach|food|photography|relax|romantic,1,0.62869
29,20,0.72129,0,1,0,6490000,2,8.3,67,14000000,5,beach|food|photography|relax|romantic,1,0.60194
29,221,0.69999,0,1,1,3220000,5,8.2,86,14000000,5,beach|food|photography|relax|romantic,1,0.67599
29,158,0.46819,1,1,0,13970000,3,8.9,45,14000000,5,beach|food|photography|relax|romantic,1,0.70964
29,82,0.62541,0,1,0,6740000,2,8.9,16,14000000,5,beach|food|photography|relax|romantic,1,0.56767
29,205,0.20794,0,1,0,5780000,2,7.9,69,14000000,5,beach|food|photography|relax|romantic,0,0.38233
29,150,0.29801,1,1,0,9710000,2,8.3,87,14000000,5,beach|food|photography|relax|romantic,0,0.60416
29,77,0.28559,0,1,0,7160000,3,8.3,95,14000000,5,beach|food|photography|relax|romantic,0,0.44695
29,192,0.32098,0,1,0,4770000,2,9.4,30,14000000,5,beach|food|photography|relax|romantic,0,0.44481
29,25,0.66596,0,1,0,5890000,4,9.1,67,14000000,5,beach|food|photography|relax|romantic,0,0.6427
29,191,0.60421,0,1,0,6590000,4,7.5,40,14000000,5,beach|food|photography|relax|romantic,1,0.60077
29,130,0.21252,0,1,0,6320000,4,8.0,10,14000000,5,beach|food|photography|relax|romantic,0,0.44126
29,99,0.39379,0,1,1,7510000,5,8.5,34,14000000,5,beach|food|photography|relax|romantic,0,0.55039
29,128,0.47995,1,1,0,13980000,3,9.1,49,14000000,5,beach|food|photography|relax|romantic,1,0.71658
29,161,0.65362,0,1,0,6500000,4,7.5,57,14000000,5,beach|food|photography|relax|romantic,0,0.62152
29,196,0.581,1,0,0,14200000,4,8.3,67,14000000,5,beach|food|photography|relax|romantic,1,0.77673
29,211,0.32215,1,1,0,4990000,4,9.4,22,14000000,5,beach|food|photography|relax|romantic,1,0.6813
29,115,0.30442,1,1,0,6680000,4,8.7,31,14000000,5,beach|food|photography|relax|romantic,1,0.66686
29,30,0.20591,0,1,0,3620000,3,8.3,117,14000000,5,beach|food|photography|relax|romantic,0,0.41348
29,84,0.27369,0,1,0,4910000,2,9.6,25,14000000,5,beach|food|photography|relax|romantic,0,0.42695
29,40,0.69808,0,1,0,5340000,3,7.5,108,14000000,5,beach|food|photography|relax|romantic,1,0.61219
29,200,0.51688,0,1,0,7780000,4,8.8,20,14000000,5,beach|food|photography|relax|romantic,0,0.57709
29,70,0.32643,0,1,0,7280000,4,8.7,47,14000000,5,beach|food|photography|relax|romantic,0,0.4961
29,88,0.21937,0,1,0,6870000,4,9.3,31,14000000,5,beach|food|photography|relax|romantic,0,0.45714
29,207,0.41111,0,1,0,3610000,4,8.7,64,14000000,5,beach|food|photography|relax|romantic,0,0.53167
29,121,0.56902,0,1,0,5510000,3,7.8,82,14000000,5,beach|food|photography|relax|romantic,0,0.56099
29,60,0.26814,1,1,0,2850000,4,8.8,84,14000000,5,beach|food|photography|relax|romantic,0,0.65262
29,141,0.30951,1,1,0,4800000,2,8.6,28,14000000,5,beach|food|photography|relax|romantic,0,0.612
29,172,0.45782,1,1,1,7580000,5,7.6,79,14000000,5,beach|food|photography|relax|romantic,1,0.74828
29,117,0.30166,1,1,0,4370000,3,8.4,32,14000000,5,beach|food|photography|relax|romantic,1,0.6347
29,168,0.50466,1,1,0,6140000,3,8.9,101,14000000,5,beach|food|photography|relax|romantic,1,0.72496
29,81,0.31516,1,1,0,4940000,4,9.0,17,14000000,5,beach|food|photography|relax|romantic,0,0.67437
29,80,0.31024,1,1,0,4630000,2,9.6,104,14000000,5,beach|food|photography|relax|romantic,1,0.6223
29,46,0.54511,0,1,0,8140000,3,9.5,53,14000000,5,beach|food|photography|relax|romantic,1,0.56795
29,79,0.32259,0,1,0,5640000,3,9.6,35,14000000,5,beach|food|photography|relax|romantic,0,0.47549
29,57,0.44053,1,1,0,5360000,3,8.5,66,14000000,5,beach|food|photography|relax|romantic,0,0.69402
29,5,0.54348,1,0,1,15690000,5,8.2,115,14000000,5,beach|food|photography|relax|romantic,1,0.77095
29,202,0.23158,0,1,0,3200000,2,9.2,60,14000000,5,beach|food|photography|relax|romantic,0,0.40526
29,28,0.36376,0,1,0,12790000,4,8.6,66,14000000,5,beach|food|photography|relax|romantic,1,0.51078
29,18,0.2367,0,1,0,6100000,2,7.8,84,14000000,5,beach|food|photography|relax|romantic,0,0.39341
29,228,0.21985,0,1,0,7690000,3,7.6,7,14000000,5,beach|food|photography|relax|romantic,0,0.41234
29,124,0.22463,0,1,1,7340000,5,8.1,59,14000000,5,beach|food|photography|relax|romantic,0,0.47534
29,90,0.4407,0,1,0,2330000,2,9.0,69,14000000,5,beach|food|photography|relax|romantic,0,0.4911
29,164,0.29791,0,1,0,2350000,3,9.4,29,14000000,5,beach|food|photography|relax|romantic,1,0.46312
29,85,0.37996,0,1,0,11800000,3,9.0,111,14000000,5,beach|food|photography|relax|romantic,0,0.49358
29,127,0.29329,0,1,0,5620000,4,7.9,52,14000000,5,beach|food|photography|relax|romantic,0,0.47418
29,166,0.24659,0,1,0,6610000,4,7.9,101,14000000,5,beach|food|photography|relax|romantic,0,0.45457
29,71,0.32316,0,1,0,8030000,3,9.5,81,14000000,5,beach|food|photography|relax|romantic,0,0.47473
29,114,0.40299,0,1,0,10820000,3,9.0,71,14000000,5,beach|food|photography|relax|romantic,0,0.50326
29,136,0.5404,0,1,0,6220000,3,8.1,117,14000000,5,beach|food|photography|relax|romantic,1,0.55197
29,147,0.55122,0,1,0,8820000,3,8.4,18,14000000,5,beach|food|photography|relax|romantic,1,0.55951
29,113,0.42451,1,1,0,8040000,3,9.3,109,14000000,5,beach|food|photography|relax|romantic,1,0.69529
29,173,0.32287,0,1,0,7150000,3,9.4,6,14000000,5,beach|food|photography|relax|romantic,0,0.4736
29,151,0.6817,0,1,0,7800000,3,7.8,89,14000000,5,beach|food|photography|relax|romantic,0,0.60832
29,163,0.47019,0,1,0,6910000,3,7.6,92,14000000,5,beach|food|photography|relax|romantic,1,0.51748
29,35,0.55104,0,1,0,4230000,3,7.8,93,14000000,5,beach|food|photography|relax|romantic,1,0.55344
29,157,0.40846,0,1,1,11560000,5,9.6,14,14000000,5,beach|food|photography|relax|romantic,0,0.56755
29,175,0.37524,0,1,0,5040000,4,8.4,87,14000000,5,beach|food|photography|relax|romantic,0,0.5136
29,3,0.40628,1,1,0,8200000,4,7.5,120,14000000,5,beach|food|photography|relax|romantic,1,0.69764
29,47,0.3813,0,1,0,6300000,3,8.3,85,14000000,5,beach|food|photography|relax|romantic,0,0.48715
29,182,0.32599,0,1,0,5640000,2,9.5,25,14000000,5,beach|food|photography|relax|romantic,1,0.44791
29,66,0.44377,0,1,1,7950000,5,8.3,83,14000000,5,beach|food|photography|relax|romantic,1,0.56938
30,54,0.47777,1,1,0,8910000,5,7.6,95,14000000,2,beach|food|photography|relax|romantic,1,0.67266
30,106,0.1946,0,1,0,3480000,3,7.6,42,14000000,2,beach|food|photography|relax|romantic,0,0.42973
30,51,0.43973,1,1,0,11500000,5,7.8,99,14000000,2,beach|food|photography|relax|romantic,1,0.65869
30,230,0.75304,0,1,0,6950000,5,7.5,10,14000000,2,beach|food|photography|relax|romantic,1,0.60728
30,163,0.4345,1,1,0,6910000,3,7.6,92,14000000,2,beach|food|photography|relax|romantic,0,0.71049
30,159,0.48453,1,1,1,11760000,2,9.2,85,14000000,2,beach|food|photography|relax|romantic,1,0.7755
30,142,0.20249,0,1,0,6670000,4,9.5,72,14000000,2,beach|food|photography|relax|romantic,0,0.42405
30,151,0.69163,0,1,0,7800000,3,7.8,89,14000000,2,beach|food|photography|relax|romantic,1,0.64048
30,209,0.48805,1,1,0,8360000,4,9.1,41,14000000,2,beach|food|photography|relax|romantic,1,0.71998
30,9,0.69937,1,1,0,9390000,4,8.0,60,14000000,2,beach|food|photography|relax|romantic,1,0.79773
30,201,0.51269,0,1,0,8110000,5,8.7,69,14000000,2,beach|food|photography|relax|romantic,1,0.51833
30,1,0.51398,0,0,0,14160000,4,9.0,35,14000000,2,beach|food|photography|relax|romantic,0,0.54804
30,39,0.48893,1,1,0,7320000,3,8.0,80,14000000,2,beach|food|photography|relax|romantic,1,0.73735
30,4,0.50826,0,1,0,6540000,5,8.5,51,14000000,2,beach|food|photography|relax|romantic,1,0.51447
30,216,0.35887,0,1,0,5630000,4,9.4,104,14000000,2,beach|food|photography|relax|romantic,0,0.48873
30,13,0.4838,1,1,0,10390000,3,8.6,44,14000000,2,beach|food|photography|relax|romantic,1,0.7412
30,83,0.56194,0,1,0,13980000,3,9.5,52,14000000,2,beach|food|photography|relax|romantic,0,0.60302
30,139,0.68152,0,1,0,5100000,3,8.8,86,14000000,2,beach|food|photography|relax|romantic,0,0.64624
30,82,0.59385,1,1,1,6740000,2,8.9,16,14000000,2,beach|food|photography|relax|romantic,1,0.81842
30,42,0.17121,0,1,1,5460000,2,8.4,104,14000000,2,beach|food|photography|relax|romantic,0,0.45591
30,123,0.37318,0,1,0,7390000,4,8.7,91,14000000,2,beach|food|photography|relax|romantic,0,0.48774
30,210,0.29562,0,1,0,7500000,3,7.5,13,14000000,2,beach|food|photography|relax|romantic,0,0.47116
30,7,0.40774,1,1,0,7910000,5,9.3,13,14000000,2,beach|food|photography|relax|romantic,1,0.66025
30,58,0.19022,0,1,0,5490000,4,7.7,45,14000000,2,beach|food|photography|relax|romantic,0,0.40089
30,40,0.72371,0,1,0,5340000,3,7.5,108,14000000,2,beach|food|photography|relax|romantic,1,0.65096
30,21,0.32385,0,1,0,7690000,5,7.8,21,14000000,2,beach|food|photography|relax|romantic,0,0.43002
30,158,0.50613,0,1,0,13970000,3,8.9,45,14000000,2,beach|food|photography|relax|romantic,1,0.57358
30,47,0.41528,1,1,0,6300000,3,8.3,85,14000000,2,beach|food|photography|relax|romantic,1,0.70942
30,127,0.29118,0,1,0,5620000,4,7.9,52,14000000,2,beach|food|photography|relax|romantic,1,0.4453
30,33,0.596,1,1,0,6090000,3,8.9,45,14000000,2,beach|food|photography|relax|romantic,1,0.79132
30,57,0.34608,0,1,0,5360000,3,8.5,66,14000000,2,beach|food|photography|relax|romantic,1,0.50235
30,155,0.46793,0,1,0,4600000,4,9.4,111,14000000,2,beach|food|photography|relax|romantic,0,0.53453
30,50,0.33149,0,1,1,5180000,2,9.5,104,14000000,2,beach|food|photography|relax|romantic,1,0.53422
30,222,0.34949,1,1,0,10940000,4,9.6,70,14000000,2,beach|food|photography|relax|romantic,1,0.66678
30,81,0.16626,0,1,0,4940000,4,9.0,17,14000000,2,beach|food|photography|relax|romantic,0,0.40383
30,75,0.59527,0,0,0,14320000,3,8.5,11,14000000,2,beach|food|photography|relax|romantic,0,0.60336
30,211,0.48284,1,1,0,4990000,4,9.4,22,14000000,2,beach|food|photography|relax|romantic,1,0.72079
30,179,0.56219,0,1,0,5280000,3,9.5,68,14000000,2,beach|food|photography|relax|romantic,0,0.60312
30,232,0.3329,0,1,0,10030000,3,8.8,50,14000000,2,beach|food|photography|relax|romantic,0,0.49982
30,184,0.51272,1,1,0,5580000,3,7.6,35,14000000,2,beach|food|photography|relax|romantic,1,0.74334
30,64,0.75612,0,1,0,3540000,3,9.1,12,14000000,2,beach|food|photography|relax|romantic,1,0.68057
30,76,0.69088,0,1,0,4280000,5,8.3,39,14000000,2,beach|food|photography|relax|romantic,1,0.58917
30,124,0.27792,0,1,0,7340000,5,8.1,59,14000000,2,beach|food|photography|relax|romantic,0,0.41373
30,138,0.32967,1,1,0,11540000,3,8.0,95,14000000,2,beach|food|photography|relax|romantic,1,0.67046
30,104,0.24785,0,1,0,8930000,4,7.4,95,14000000,2,beach|food|photography|relax|romantic,0,0.4221
30,114,0.38481,1,1,0,10820000,3,9.0,71,14000000,2,beach|food|photography|relax|romantic,1,0.70362
30,6,0.67151,0,1,0,4460000,5,8.8,16,14000000,2,beach|food|photography|relax|romantic,0,0.58603
30,55,0.24536,0,1,0,6780000,4,8.3,68,14000000,2,beach|food|photography|relax|romantic,0,0.43005
30,38,0.57314,1,1,0,3520000,3,8.5,21,14000000,2,beach|food|photography|relax|romantic,1,0.77772
30,156,0.23958,0,1,1,7480000,2,9.0,38,14000000,2,beach|food|photography|relax|romantic,0,0.49063
30,239,0.20117,0,1,0,5380000,3,7.5,103,14000000,2,beach|food|photography|relax|romantic,0,0.43149
30,173,0.38164,0,1,0,7150000,3,9.4,6,14000000,2,beach|food|photography|relax|romantic,0,0.52629
30,74,0.36568,0,1,0,3870000,5,7.7,59,14000000,2,beach|food|photography|relax|romantic,0,0.44658
30,196,0.54799,0,0,0,14200000,4,8.3,67,14000000,2,beach|food|photography|relax|romantic,0,0.55487
30,229,0.45611,1,1,0,10990000,4,8.5,60,14000000,2,beach|food|photography|relax|romantic,1,0.70057
30,203,0.16511,0,1,1,4750000,2,8.4,43,14000000,2,beach|food|photography|relax|romantic,0,0.45335
30,111,0.29649,0,1,1,3320000,2,7.8,110,14000000,2,beach|food|photography|relax|romantic,0,0.50253
30,160,0.77319,0,1,0,3970000,4,9.2,69,14000000,2,beach|food|photography|relax|romantic,1,0.66074
30,198,0.66588,0,1,0,5820000,3,8.6,8,14000000,2,beach|food|photography|relax|romantic,0,0.63767
30,122,0.59356,1,1,0,5960000,3,9.4,46,14000000,2,beach|food|photography|relax|romantic,1,0.7953
30,86,0.48118,1,1,0,10640000,3,9.1,83,14000000,2,beach|food|photography|relax|romantic,1,0.7451
30,90,0.32516,0,1,1,2330000,2,9.0,69,14000000,2,beach|food|photography|relax|romantic,1,0.52657
30,88,0.27407,0,1,0,6870000,4,9.3,31,14000000,2,beach|food|photography|relax|romantic,0,0.45211
30,52,0.51478,1,1,0,7200000,4,7.7,116,14000000,2,beach|food|photography|relax|romantic,1,0.71721
30,16,0.22787,0,1,0,6240000,3,9.3,113,14000000,2,beach|food|photography|relax|romantic,0,0.4607
30,153,0.62612,1,1,0,8920000,5,9.0,5,14000000,2,beach|food|photography|relax|romantic,1,0.74897
30,214,0.52923,1,1,0,4300000,4,7.8,103,14000000,2,beach|food|photography|relax|romantic,1,0.72428
30,224,0.38069,1,1,0,9610000,5,8.2,93,14000000,2,beach|food|photography|relax|romantic,1,0.63789
30,217,0.43857,0,1,0,6180000,5,8.0,78,14000000,2,beach|food|photography|relax|romantic,1,0.4802
30,176,0.52261,0,1,0,7390000,5,9.1,92,14000000,2,beach|food|photography|relax|romantic,1,0.52649
31,73,0.70526,0,1,1,7600000,3,8.4,56,8000000,3,beach|food|photography|relax|romantic,1,0.68021
31,200,0.51063,0,1,0,7780000,4,8.8,20,8000000,3,beach|food|photography|relax|romantic,1,0.57446
31,49,0.50775,0,1,1,5810000,3,8.0,112,8000000,3,beach|food|photography|relax|romantic,0,0.59325
31,82,0.64817,0,1,0,6740000,2,8.9,16,8000000,3,beach|food|photography|relax|romantic,1,0.63323
31,84,0.15876,0,1,0,4910000,2,9.6,25,8000000,3,beach|food|photography|relax|romantic,1,0.43468
31,109,0.35262,0,1,1,5450000,3,7.6,70,8000000,3,beach|food|photography|relax|romantic,0,0.5241
31,90,0.28943,0,1,0,2330000,2,9.0,69,8000000,3,beach|food|photography|relax|romantic,0,0.48356
31,183,0.34443,0,1,0,6720000,5,8.9,109,8000000,3,beach|food|photography|relax|romantic,0,0.47766
31,147,0.56348,0,0,1,8820000,3,8.4,18,8000000,3,beach|food|photography|relax|romantic,1,0.60426
31,145,0.53284,0,1,0,5440000,5,7.9,10,8000000,3,beach|food|photography|relax|romantic,1,0.54679
31,130,0.24686,0,1,0,6320000,4,8.0,10,8000000,3,beach|food|photography|relax|romantic,0,0.45568
31,77,0.31293,0,1,1,7160000,3,8.3,95,8000000,3,beach|food|photography|relax|romantic,0,0.51443
31,220,0.5696,0,1,0,4760000,4,8.4,99,8000000,3,beach|food|photography|relax|romantic,0,0.59523
31,63,0.51766,0,1,0,5390000,4,7.4,85,8000000,3,beach|food|photography|relax|romantic,1,0.56342
31,118,0.72525,0,1,0,7280000,5,8.4,70,8000000,3,beach|food|photography|relax|romantic,0,0.63261
31,172,0.46325,0,1,0,7580000,5,7.6,79,8000000,3,beach|food|photography|relax|romantic,0,0.51457
31,22,0.73209,0,0,1,8170000,3,8.5,27,8000000,3,beach|food|photography|relax|romantic,1,0.68908
31,44,0.36892,0,1,0,5620000,4,7.4,19,8000000,3,beach|food|photography|relax|romantic,1,0.50095
31,215,0.21474,1,1,0,3960000,4,7.5,73,8000000,3,beach|food|photography|relax|romantic,0,0.61719
31,113,0.42848,0,0,1,8040000,3,9.3,109,8000000,3,beach|food|photography|relax|romantic,0,0.57216
31,89,0.24144,0,1,0,4550000,4,8.5,70,8000000,3,beach|food|photography|relax|romantic,0,0.4584
31,26,0.77423,0,1,0,4310000,4,9.7,29,8000000,3,beach|food|photography|relax|romantic,1,0.69418
31,178,0.48789,0,1,1,4150000,3,9.3,40,8000000,3,beach|food|photography|relax|romantic,1,0.59791
31,221,0.73874,0,1,0,3220000,5,8.2,86,8000000,3,beach|food|photography|relax|romantic,0,0.63627
31,197,0.4601,0,1,1,6280000,3,9.2,55,8000000,3,beach|food|photography|relax|romantic,1,0.58524
31,159,0.38279,0,0,0,11760000,2,9.2,85,8000000,3,beach|food|photography|relax|romantic,0,0.44957
31,33,0.65731,0,1,1,6090000,3,8.9,45,8000000,3,beach|food|photography|relax|romantic,1,0.66507
31,81,0.24662,1,1,0,4940000,4,9.0,17,8000000,3,beach|food|photography|relax|romantic,0,0.64558
31,61,0.22599,0,1,0,3850000,2,7.4,61,8000000,3,beach|food|photography|relax|romantic,0,0.44092
31,143,0.65391,0,1,0,7280000,4,7.6,88,8000000,3,beach|food|photography|relax|romantic,1,0.62264
31,57,0.39382,1,1,1,5360000,3,8.5,66,8000000,3,beach|food|photography|relax|romantic,1,0.73041
31,30,0.25085,0,1,1,3620000,3,8.3,117,8000000,3,beach|food|photography|relax|romantic,0,0.48836
31,43,0.74077,0,0,1,8280000,3,8.4,120,8000000,3,beach|food|photography|relax|romantic,1,0.68952
31,52,0.60246,0,1,0,7200000,4,7.7,116,8000000,3,beach|food|photography|relax|romantic,1,0.60203
31,219,0.47645,0,0,1,8840000,3,9.2,91,8000000,3,beach|food|photography|relax|romantic,0,0.57531
31,100,0.26988,1,1,1,6530000,3,9.3,83,8000000,3,beach|food|photography|relax|romantic,1,0.68635
31,224,0.36611,0,0,0,9610000,5,8.2,93,8000000,3,beach|food|photography|relax|romantic,0,0.44756
31,235,0.72774,0,0,1,8550000,3,9.7,29,8000000,3,beach|food|photography|relax|romantic,1,0.69165
31,137,0.59982,0,1,0,6170000,4,8.6,51,8000000,3,beach|food|photography|relax|romantic,0,0.60992
31,62,0.58272,0,0,0,15980000,4,7.5,22,8000000,3,beach|food|photography|relax|romantic,0,0.43214
31,217,0.4359,0,1,0,6180000,5,8.0,78,8000000,3,beach|food|photography|relax|romantic,1,0.50708
31,155,0.45553,0,1,0,4600000,4,9.4,111,8000000,3,beach|food|photography|relax|romantic,0,0.55732
31,192,0.23213,0,1,0,4770000,2,9.4,30,8000000,3,beach|food|photography|relax|romantic,0,0.4635
31,74,0.3705,0,1,0,3870000,5,7.7,59,8000000,3,beach|food|photography|relax|romantic,0,0.47661
31,53,0.75216,0,1,0,6850000,4,8.6,65,8000000,3,beach|food|photography|relax|romantic,1,0.67391
31,193,0.527,0,0,1,9300000,3,8.2,66,8000000,3,beach|food|photography|relax|romantic,0,0.57734
31,169,0.50163,0,1,0,5620000,5,8.8,5,8000000,3,beach|food|photography|relax|romantic,0,0.54268
31,132,0.22984,0,1,1,7100000,3,9.1,74,8000000,3,beach|food|photography|relax|romantic,0,0.48753
31,204,0.53386,0,0,0,12320000,5,8.3,93,8000000,3,beach|food|photography|relax|romantic,1,0.46482
31,135,0.32163,0,0,0,8470000,5,8.5,106,8000000,3,beach|food|photography|relax|romantic,0,0.45468
31,68,0.46841,0,1,1,6910000,3,9.3,96,8000000,3,beach|food|photography|relax|romantic,1,0.58973
31,175,0.32155,0,1,0,5040000,4,8.4,87,8000000,3,beach|food|photography|relax|romantic,0,0.49105
31,71,0.18413,0,0,1,8030000,3,9.5,81,8000000,3,beach|food|photography|relax|romantic,0,0.47173
31,191,0.63071,0,1,0,6590000,4,7.5,40,8000000,3,beach|food|photography|relax|romantic,0,0.6119
31,199,0.67795,0,1,0,7500000,4,8.6,40,8000000,3,beach|food|photography|relax|romantic,0,0.64274
31,17,0.52873,0,0,0,11980000,4,8.3,109,8000000,3,beach|food|photography|relax|romantic,1,0.49747
31,5,0.50747,0,0,0,15690000,5,8.2,115,8000000,3,beach|food|photography|relax|romantic,0,0.38534
31,213,0.60848,0,1,0,5480000,4,9.1,25,8000000,3,beach|food|photography|relax|romantic,1,0.61856
31,101,0.52151,0,0,0,9040000,5,7.7,53,8000000,3,beach|food|photography|relax|romantic,0,0.51923
31,214,0.54128,0,1,0,4300000,4,7.8,103,8000000,3,beach|food|photography|relax|romantic,1,0.57734
31,23,0.31615,0,1,0,7230000,4,8.5,118,8000000,3,beach|food|photography|relax|romantic,1,0.48978
31,218,0.36165,0,0,0,11480000,4,8.8,31,8000000,3,beach|food|photography|relax|romantic,0,0.44229
31,157,0.38932,0,0,0,11560000,5,9.6,14,8000000,3,beach|food|photography|relax|romantic,0,0.43231
31,158,0.4762,0,0,1,13970000,3,8.9,45,8000000,3,beach|food|photography|relax|romantic,0,0.46961
31,164,0.18776,0,1,1,2350000,3,9.4,29,8000000,3,beach|food|photography|relax|romantic,0,0.47286
31,8,0.34777,0,0,1,8190000,3,9.6,107,8000000,3,beach|food|photography|relax|romantic,0,0.53826
31,165,0.44399,0,0,0,10700000,4,7.6,38,8000000,3,beach|food|photography|relax|romantic,0,0.48048
31,21,0.33517,0,1,0,7690000,5,7.8,21,8000000,3,beach|food|photography|relax|romantic,1,0.46277
31,29,0.5553,0,0,1,11690000,3,7.6,35,8000000,3,beach|food|photography|relax|romantic,0,0.53543
31,1,0.52588,0,0,0,14160000,4,9.0,35,8000000,3,beach|food|photography|relax|romantic,0,0.45967
32,128,0.66251,0,1,0,13980000,3,9.1,49,18000000,5,beach|cruise|luxury|relax|romantic,1,0.61326
32,120,0.17996,0,1,0,7330000,3,9.1,82,18000000,5,beach|cruise|luxury|relax|romantic,0,0.41058
32,51,0.51236,0,1,1,11500000,5,7.8,99,18000000,5,beach|cruise|luxury|relax|romantic,0,0.59319
32,172,0.64178,0,1,1,7580000,5,7.6,79,18000000,5,beach|cruise|luxury|relax|romantic,1,0.64555
32,137,0.23237,1,1,0,6170000,4,8.6,51,18000000,5,beach|cruise|luxury|relax|romantic,1,0.6356
32,155,0.32207,1,1,0,4600000,4,9.4,111,18000000,5,beach|cruise|luxury|relax|romantic,1,0.68127
32,117,0.18471,0,1,0,4370000,3,8.4,32,18000000,5,beach|cruise|luxury|relax|romantic,0,0.40558
32,109,0.53698,0,1,0,5450000,3,7.6,70,18000000,5,beach|cruise|luxury|relax|romantic,1,0.54553
32,104,0.15007,0,1,0,8930000,4,7.4,95,18000000,5,beach|cruise|luxury|relax|romantic,0,0.40903
32,5,0.64126,0,1,1,15690000,5,8.2,115,18000000,5,beach|cruise|luxury|relax|romantic,0,0.65133
32,203,0.10042,1,1,0,4750000,2,8.4,43,18000000,5,beach|cruise|luxury|relax|romantic,1,0.52217
32,139,0.36009,0,1,0,5100000,3,8.8,86,18000000,5,beach|cruise|luxury|relax|romantic,1,0.48324
32,207,0.17661,1,1,0,3610000,4,8.7,64,18000000,5,beach|cruise|luxury|relax|romantic,0,0.61318
32,221,0.40974,0,1,1,3220000,5,8.2,86,18000000,5,beach|cruise|luxury|relax|romantic,1,0.55409
32,82,0.26154,1,1,0,6740000,2,8.9,16,18000000,5,beach|cruise|luxury|relax|romantic,0,0.59485
32,229,0.49632,0,1,0,10990000,4,8.5,60,18000000,5,beach|cruise|luxury|relax|romantic,1,0.56546
32,135,0.22976,1,1,1,8470000,5,8.5,106,18000000,5,beach|cruise|luxury|relax|romantic,1,0.6615
32,182,0.08474,0,1,0,5640000,2,9.5,25,18000000,5,beach|cruise|luxury|relax|romantic,0,0.34659
32,133,0.11213,1,1,0,5680000,3,9.6,72,18000000,5,beach|cruise|luxury|relax|romantic,0,0.56709
32,201,0.6306,0,1,1,8110000,5,8.7,69,18000000,5,beach|cruise|luxury|relax|romantic,0,0.65185
32,18,0.06398,1,1,0,6100000,2,7.8,84,18000000,5,beach|cruise|luxury|relax|romantic,0,0.50087
32,58,0.03663,0,1,0,5490000,4,7.7,45,18000000,5,beach|cruise|luxury|relax|romantic,0,0.36438
32,136,0.28093,1,1,0,6220000,3,8.1,117,18000000,5,beach|cruise|luxury|relax|romantic,0,0.62299
32,90,0.2196,0,1,0,2330000,2,9.0,69,18000000,5,beach|cruise|luxury|relax|romantic,0,0.39823
32,76,0.4177,0,1,1,4280000,5,8.3,39,18000000,5,beach|cruise|luxury|relax|romantic,1,0.55843
32,215,0.15487,0,1,0,3960000,4,7.5,73,18000000,5,beach|cruise|luxury|relax|romantic,0,0.41205
32,39,0.46845,0,1,0,7320000,3,8.0,80,18000000,5,beach|cruise|luxury|relax|romantic,0,0.52075
32,66,0.20776,1,1,1,7950000,5,8.3,83,18000000,5,beach|cruise|luxury|relax|romantic,1,0.65026
32,105,0.75955,0,1,0,12640000,4,8.4,30,18000000,5,beach|cruise|luxury|relax|romantic,1,0.67501
32,71,0.0395,0,1,0,8030000,3,9.5,81,18000000,5,beach|cruise|luxury|relax|romantic,0,0.35559
32,197,0.20926,0,1,0,6280000,3,9.2,55,18000000,5,beach|cruise|luxury|relax|romantic,0,0.42389
